TT,CCV1,DSP,DSPSP,MAT,OAD,RAT,SAT,SATSP,SCH,SFS,SupCFM,SupVFD1,PHV1,TT,OAH,OAT,OAWB,
06/23/2014 06:30,100.00,0.76,1.50,68.61,100.00,74.18,61.60,56.00,1,1,34866.19,99.99,0,06/23/2014 06:30,90.18,70.42,68.40,
06/23/2014 06:45,100.00,0.78,1.50,68.81,100.00,74.15,61.23,56.00,1,1,34684.85,99.99,0,06/23/2014 06:45,90.17,70.28,68.19,
06/23/2014 07:00,100.00,0.80,1.50,68.89,100.00,74.11,61.05,56.00,1,1,34644.94,99.99,0,06/23/2014 07:00,90.18,70.31,68.29,
06/23/2014 07:15,100.00,0.81,1.50,68.96,100.00,74.08,60.85,56.00,1,1,34690.15,99.99,0,06/23/2014 07:15,90.17,70.48,68.39,
06/23/2014 07:30,100.00,0.82,1.50,69.27,100.00,74.09,60.69,56.00,1,1,34548.16,99.99,0,06/23/2014 07:30,90.19,70.82,68.77,
06/23/2014 07:45,100.00,0.83,1.50,69.04,100.00,74.00,59.77,56.00,1,1,34590.32,99.99,0,06/23/2014 07:45,90.18,70.91,68.85,
06/23/2014 08:00,100.00,0.85,1.50,69.01,0,73.88,58.90,56.00,1,1,34489.29,99.99,0,06/23/2014 08:00,90.17,70.82,68.76,
06/23/2014 08:15,100.00,0.86,1.50,69.83,0,71.88,56.21,56.00,1,1,33545.46,99.99,0,06/23/2014 08:15,90.19,70.92,68.86,
06/23/2014 08:30,100.00,0.97,1.50,69.76,0,71.62,56.45,56.00,1,1,33061.26,99.99,0,06/23/2014 08:30,90.19,71.11,69.05,
06/23/2014 08:45,100.00,1.38,1.50,69.88,0,71.57,56.26,56.00,1,1,31235.10,99.99,0,06/23/2014 08:45,90.19,71.39,69.29,
06/23/2014 09:00,98.97,1.66,1.50,70.01,0,71.51,55.89,56.00,1,1,29105.17,96.75,0,06/23/2014 09:00,90.19,71.67,69.55,
06/23/2014 09:15,77.61,1.72,1.50,70.03,0,71.49,54.95,56.00,1,1,25446.59,87.66,0,06/23/2014 09:15,89.76,72.07,69.83,
06/23/2014 09:30,61.52,1.61,1.50,69.86,0,71.61,55.30,56.00,1,1,23685.87,82.24,0,06/23/2014 09:30,89.36,72.09,69.78,
06/23/2014 09:45,45.59,1.72,1.50,69.76,0,71.75,55.30,56.00,1,1,18150.21,73.71,0,06/23/2014 09:45,89.90,71.47,69.29,
06/23/2014 10:00,40.25,1.58,1.50,69.89,0,71.97,55.76,56.00,1,1,17851.14,70.29,0,06/23/2014 10:00,90.19,71.27,69.19,
06/23/2014 10:15,39.10,1.54,1.50,70.07,0,72.13,55.93,56.00,1,1,17489.13,68.80,0,06/23/2014 10:15,90.20,71.47,69.38,
06/23/2014 10:30,38.91,1.54,1.50,70.34,0,72.19,55.96,56.00,1,1,16774.22,67.20,0,06/23/2014 10:30,90.21,72.31,70.19,
06/23/2014 10:45,39.41,1.53,1.50,70.88,0,72.26,56.05,56.00,1,1,16329.97,65.72,0,06/23/2014 10:45,90.23,73.56,71.40,
06/23/2014 11:00,41.42,1.52,1.50,71.02,0,72.35,56.05,56.00,1,1,16295.41,65.68,0,06/23/2014 11:00,90.25,74.90,72.77,
06/23/2014 11:15,40.85,1.49,1.50,71.23,0,72.40,56.01,56.00,1,1,15786.59,65.11,0,06/23/2014 11:15,90.25,75.13,72.98,
06/23/2014 11:30,39.56,1.52,1.50,71.46,0,72.45,56.02,56.00,1,1,15722.77,64.07,0,06/23/2014 11:30,90.26,75.61,73.42,
06/23/2014 11:45,38.70,1.50,1.50,71.61,0,72.51,55.88,56.00,1,1,15599.43,63.93,0,06/23/2014 11:45,90.26,76.08,73.84,
06/23/2014 12:00,40.55,1.48,1.50,71.73,0,72.54,56.13,56.00,1,1,15982.30,64.38,0,06/23/2014 12:00,90.27,76.44,74.19,
06/23/2014 12:15,37.29,1.53,1.50,71.76,0,72.56,55.79,56.00,1,1,14990.83,63.09,0,06/23/2014 12:15,90.27,76.24,74.00,
06/23/2014 12:30,38.12,1.50,1.50,71.92,0,72.64,56.09,56.00,1,1,14898.66,62.40,0,06/23/2014 12:30,90.26,76.34,74.10,
06/23/2014 12:45,38.05,1.51,1.50,71.96,0,72.69,55.94,56.00,1,1,14599.02,61.91,0,06/23/2014 12:45,90.27,76.68,74.39,
06/23/2014 13:00,36.85,1.50,1.50,72.16,0,72.78,56.06,56.00,1,1,14347.66,61.64,0,06/23/2014 13:00,90.27,76.94,74.70,
06/23/2014 13:15,38.25,1.46,1.50,72.24,0,72.76,56.04,56.00,1,1,14780.49,62.47,0,06/23/2014 13:15,90.28,77.54,75.29,
06/23/2014 13:30,40.23,1.50,1.50,72.49,0,72.75,55.74,56.00,1,1,14884.61,64.23,0,06/23/2014 13:30,90.30,78.49,76.19,
06/23/2014 13:45,42.66,1.48,1.50,72.80,0,72.74,56.09,56.00,1,1,15454.49,64.81,0,06/23/2014 13:45,90.32,80.18,77.85,
06/23/2014 14:00,47.50,1.47,1.50,73.00,0,72.73,56.21,56.00,1,1,16079.00,66.11,0,06/23/2014 14:00,88.70,81.18,78.39,
06/23/2014 14:15,40.25,1.51,1.50,73.14,0,72.72,55.74,56.00,1,1,15485.83,65.40,0,06/23/2014 14:15,87.17,81.36,78.19,
06/23/2014 14:30,39.70,1.49,1.50,73.32,0,72.69,56.03,56.00,1,1,15527.98,65.36,0,06/23/2014 14:30,84.16,81.57,77.68,
06/23/2014 14:45,42.45,1.46,1.50,73.46,0,72.70,56.16,56.00,1,1,15989.35,66.30,0,06/23/2014 14:45,84.78,81.84,78.10,
06/23/2014 15:00,38.29,1.57,1.50,73.14,0,72.63,55.69,56.00,1,1,14804.37,64.33,0,06/23/2014 15:00,84.13,81.39,77.49,
06/23/2014 15:15,41.42,1.47,1.50,73.26,0,72.62,56.20,56.00,1,1,15345.24,64.55,0,06/23/2014 15:15,83.64,81.65,77.59,
06/23/2014 15:30,37.86,1.51,1.50,73.25,0,72.58,55.70,56.00,1,1,15070.09,64.03,0,06/23/2014 15:30,81.98,81.74,77.29,
06/23/2014 15:45,38.80,1.51,1.50,73.27,0,72.57,56.04,56.00,1,1,15077.19,63.78,0,06/23/2014 15:45,82.16,82.47,77.99,
06/23/2014 16:00,39.90,1.50,1.50,73.49,0,72.56,56.07,56.00,1,1,14986.74,63.25,0,06/23/2014 16:00,79.17,83.11,77.83,
06/23/2014 16:15,35.98,1.52,1.50,73.75,0,72.56,55.93,56.00,1,1,14418.99,62.37,0,06/23/2014 16:15,79.29,83.33,78.09,
06/23/2014 16:30,35.71,1.49,1.50,73.78,0,72.59,55.94,56.00,1,1,14069.34,62.05,0,06/23/2014 16:30,78.71,84.23,78.78,
06/23/2014 16:45,36.09,1.51,1.50,74.00,0,72.59,56.03,56.00,1,1,13986.49,61.62,0,06/23/2014 16:45,75.84,85.23,78.90,
06/23/2014 17:00,36.09,1.51,1.50,74.00,0,72.59,NULL,56.00,1,1,13986.49,61.62,0,06/23/2014 17:00,75.84,85.23,78.90,
06/23/2014 17:15,36.09,1.50,1.50,73.94,0,72.57,56.02,56.00,1,1,13369.06,60.52,0,06/23/2014 17:15,68.62,88.25,79.50,
06/23/2014 17:30,31.79,1.55,1.50,73.94,0,72.56,55.76,56.00,1,1,13369.05,60.52,0,06/23/2014 17:30,62.57,92.06,81.00,
06/23/2014 17:45,30.42,1.52,1.50,74.09,0,72.68,55.88,56.00,1,1,12504.92,58.23,0,06/23/2014 17:45,57.56,94.24,81.19,
06/23/2014 18:00,100.00,1.44,1.50,73.61,0,72.71,66.37,56.00,1,1,13137.17,58.59,0,06/23/2014 18:00,60.87,92.75,81.06,
06/23/2014 18:15,0,0,1.50,72.79,0,73.99,66.86,56.00,0,0,0,0,0,06/23/2014 18:15,63.25,91.43,80.69,
06/23/2014 18:30,0,0,1.50,72.26,0,74.96,67.24,56.00,0,0,0,0,0,06/23/2014 18:30,68.01,87.27,78.46,
06/23/2014 18:45,0,0,1.50,72.08,0,75.34,67.67,56.00,0,0,0,0,0,06/23/2014 18:45,72.38,85.32,77.99,
06/23/2014 19:00,0,0,1.50,72.08,0,75.59,68.05,56.00,0,0,0,0,0,06/23/2014 19:00,72.18,84.53,77.20,
06/23/2014 19:15,0,0,1.50,72.18,0,75.75,68.39,56.00,0,0,0,0,0,06/23/2014 19:15,72.18,84.52,77.19,
06/23/2014 19:30,0,0,1.50,72.36,0,75.90,68.54,56.00,0,0,0,0,0,06/23/2014 19:30,72.58,84.87,77.60,
06/23/2014 19:45,0,0,1.50,72.37,0,75.94,68.79,56.00,0,0,0,0,0,06/23/2014 19:45,75.06,83.58,77.10,
06/23/2014 20:00,0,0,1.50,72.44,0,75.94,68.93,56.00,0,0,0,0,0,06/23/2014 20:00,77.12,82.53,76.70,
06/23/2014 20:15,0,0,1.50,72.64,0,75.98,68.98,56.00,0,0,0,0,0,06/23/2014 20:15,79.56,81.43,76.37,
06/23/2014 20:30,0,0,1.50,72.86,0,76.02,69.04,56.00,0,0,0,0,0,06/23/2014 20:30,81.04,80.63,76.00,
06/23/2014 20:45,0,0,1.50,73.04,0,76.05,69.13,56.00,0,0,0,0,0,06/23/2014 20:45,82.05,80.04,75.70,
06/23/2014 21:00,0,0,1.50,73.46,0,76.10,69.27,56.00,0,0,0,0,0,06/23/2014 21:00,82.75,79.70,75.50,
06/23/2014 21:15,0,0,1.50,71.91,0,75.81,70.00,56.00,0,0,0,0,0,06/23/2014 21:15,83.06,79.56,75.50,
06/23/2014 21:30,0,0,1.50,71.49,0,75.66,70.26,56.00,0,0,0,0,0,06/23/2014 21:30,82.93,79.35,75.22,
06/23/2014 21:45,0,0,1.50,71.27,0,75.64,70.36,56.00,0,0,0,0,0,06/23/2014 21:45,82.49,79.21,75.00,
06/23/2014 22:00,0,0,1.50,71.11,0,75.64,70.49,56.00,0,0,0,0,0,06/23/2014 22:00,82.95,78.98,74.90,
06/23/2014 22:15,0,0,1.50,70.97,0,75.62,70.62,56.00,0,0,0,0,0,06/23/2014 22:15,83.00,78.70,74.70,
06/23/2014 22:30,0,0,1.50,70.92,0,75.59,70.74,56.00,0,0,0,0,0,06/23/2014 22:30,83.27,78.44,74.50,
06/23/2014 22:45,0,0,1.50,70.85,0,75.62,70.91,56.00,0,0,0,0,0,06/23/2014 22:45,83.72,78.13,74.30,
06/23/2014 23:00,0,0,1.50,70.80,0,75.63,71.05,56.00,0,0,0,0,0,06/23/2014 23:00,83.98,77.92,74.18,
06/23/2014 23:15,0,0,1.50,70.78,0,75.64,71.20,56.00,0,0,0,0,0,06/23/2014 23:15,84.24,77.81,74.10,
06/23/2014 23:30,0,0,1.50,70.73,0,75.64,71.30,56.00,0,0,0,0,0,06/23/2014 23:30,84.29,77.76,74.08,
06/23/2014 23:45,0,0,1.50,70.72,0,75.63,71.37,56.00,0,0,0,0,0,06/23/2014 23:45,84.67,77.58,74.00,
06/24/2014 00:00,0,0,1.50,70.74,0,75.65,71.44,56.00,0,0,0,0,0,06/24/2014 00:00,84.85,77.34,73.80,
06/24/2014 00:15,0,0,1.50,70.72,0,75.65,71.57,56.00,0,0,0,0,0,06/24/2014 00:15,85.01,77.29,73.79,
06/24/2014 00:30,0,0,1.50,70.72,0,75.64,71.63,56.00,0,0,0,0,0,06/24/2014 00:30,85.04,77.09,73.60,
06/24/2014 00:45,0,0,1.50,70.74,0,75.64,71.68,56.00,0,0,0,0,0,06/24/2014 00:45,85.05,76.83,73.40,
06/24/2014 01:00,0,0,1.50,70.79,0,75.64,71.72,56.00,0,0,0,0,0,06/24/2014 01:00,85.49,76.46,73.10,
06/24/2014 01:15,0,0,1.50,70.80,0,75.64,71.80,56.00,0,0,0,0,0,06/24/2014 01:15,85.56,76.27,72.90,
06/24/2014 01:30,0,0,1.50,70.82,0,75.66,71.87,56.00,0,0,0,0,0,06/24/2014 01:30,85.80,76.19,72.90,
06/24/2014 01:45,0,0,1.50,70.85,0,75.65,71.90,56.00,0,0,0,0,0,06/24/2014 01:45,85.87,76.08,72.80,
06/24/2014 02:00,0,0,1.50,70.89,0,75.67,71.92,56.00,0,0,0,0,0,06/24/2014 02:00,86.21,75.93,72.80,
06/24/2014 02:15,0,0,1.50,70.91,0,75.67,71.97,56.00,0,0,0,0,0,06/24/2014 02:15,85.97,75.85,72.61,
06/24/2014 02:30,0,0,1.50,70.98,0,75.69,71.93,56.00,0,0,0,0,0,06/24/2014 02:30,86.33,75.59,72.44,
06/24/2014 02:45,0,0,1.50,71.01,0,75.72,71.97,56.00,0,0,0,0,0,06/24/2014 02:45,86.59,75.59,72.50,
06/24/2014 03:00,0,0,1.50,71.03,0,75.71,72.00,56.00,0,0,0,0,0,06/24/2014 03:00,86.59,75.59,72.50,
06/24/2014 03:15,0,0,1.50,71.05,0,75.68,72.02,56.00,0,0,0,0,0,06/24/2014 03:15,87.11,75.50,72.50,
06/24/2014 03:30,0,0,1.50,71.10,0,75.72,72.03,56.00,0,0,0,0,0,06/24/2014 03:30,87.47,75.22,72.40,
06/24/2014 03:45,0,0,1.50,71.15,0,75.75,72.03,56.00,0,0,0,0,0,06/24/2014 03:45,88.01,74.98,72.28,
06/24/2014 04:00,0,0,1.50,71.18,0,75.76,72.06,56.00,0,0,0,0,0,06/24/2014 04:00,88.26,74.72,72.10,
06/24/2014 04:15,0,0,1.50,71.20,0,75.77,72.07,56.00,0,0,0,0,0,06/24/2014 04:15,88.65,74.50,71.90,
06/24/2014 04:30,0,0,1.50,71.24,0,75.77,72.10,56.00,0,0,0,0,0,06/24/2014 04:30,88.71,74.18,71.63,
06/24/2014 04:45,0,0,1.50,71.28,0,75.81,72.08,56.00,0,0,0,0,0,06/24/2014 04:45,89.37,74.16,71.80,
06/24/2014 05:00,0,0,1.50,71.30,0,75.82,72.10,56.00,0,0,0,0,0,06/24/2014 05:00,89.50,74.04,71.70,
06/24/2014 05:15,0,0,1.50,72.21,0,75.85,70.96,56.00,0,0,0,0,0,06/24/2014 05:15,89.45,73.88,71.50,
06/24/2014 05:30,100.00,0.41,1.50,71.41,0,73.95,69.81,56.00,1,1,25133.20,71.78,0,06/24/2014 05:30,89.85,73.82,71.60,
06/24/2014 05:45,100.00,0.73,1.50,72.21,0,74.55,65.49,56.00,1,1,34295.99,99.99,0,06/24/2014 05:45,90.20,73.67,71.50,
06/24/2014 06:00,100.00,0.73,1.50,71.48,0,73.43,60.27,56.00,1,1,34246.04,99.99,0,06/24/2014 06:00,90.21,73.63,71.50,
06/24/2014 06:15,100.00,0.76,1.50,71.08,0,72.63,58.85,56.00,1,1,33976.38,99.99,0,06/24/2014 06:15,90.21,73.59,71.40,
06/24/2014 06:30,100.00,0.78,1.50,70.86,0,72.24,58.44,56.00,1,1,33426.27,99.99,0,06/24/2014 06:30,90.21,73.64,71.50,
06/24/2014 06:45,100.00,0.82,1.50,70.79,0,72.12,58.03,56.00,1,1,33124.79,99.99,0,06/24/2014 06:45,90.20,73.76,71.60,
06/24/2014 07:00,100.00,0.89,1.50,70.71,0,71.94,57.45,56.00,1,1,32324.81,99.99,0,06/24/2014 07:00,90.18,73.91,71.80,
06/24/2014 07:15,100.00,1,1.50,70.61,0,71.68,56.80,56.00,1,1,30882.71,99.99,0,06/24/2014 07:15,90.21,74.14,72.00,
06/24/2014 07:30,99.83,1.53,1.50,70.59,0,71.53,55.98,56.00,1,1,27806.40,99.81,0,06/24/2014 07:30,89.89,74.31,72.10,
06/24/2014 07:45,90.41,1.65,1.50,70.58,0,71.47,55.61,56.00,1,1,24701.33,93.77,0,06/24/2014 07:45,89.79,74.45,72.20,
06/24/2014 08:00,74.03,1.74,1.50,70.66,0,71.56,55.11,56.00,1,1,21231.25,85.64,0,06/24/2014 08:00,89.77,74.72,72.46,
06/24/2014 08:15,60.40,1.64,1.50,70.85,0,71.67,55.42,56.00,1,1,19747.88,79.63,0,06/24/2014 08:15,89.77,75.17,72.88,
06/24/2014 08:30,49.99,1.64,1.50,70.98,0,71.84,55.57,56.00,1,1,17691.29,74.46,0,06/24/2014 08:30,89.42,75.49,73.10,
06/24/2014 08:45,44.53,1.60,1.50,71.25,0,72.03,55.73,56.00,1,1,16878.90,71.52,0,06/24/2014 08:45,88.99,75.91,73.40,
06/24/2014 09:00,43.33,1.57,1.50,71.54,0,72.21,55.80,56.00,1,1,16357.64,69.74,0,06/24/2014 09:00,88.76,76.62,74.10,
06/24/2014 09:15,42.95,1.53,1.50,71.73,0,72.30,56.03,56.00,1,1,16185.12,68.31,0,06/24/2014 09:15,88.32,77.10,74.40,
06/24/2014 09:30,42.67,1.50,1.50,71.93,0,72.31,56.04,56.00,1,1,16374.62,68.08,0,06/24/2014 09:30,87.37,78.32,75.40,
06/24/2014 09:45,40.38,1.55,1.50,72.19,0,72.53,55.79,56.00,1,1,15325.92,66.27,0,06/24/2014 09:45,85.73,79.02,75.61,
06/24/2014 10:00,41.99,1.48,1.50,72.61,0,72.61,56.13,56.00,1,1,16001.51,66.44,0,06/24/2014 10:00,84.58,79.92,76.20,
06/24/2014 10:15,60.46,1.38,1.50,72.82,0,72.52,56.51,56.00,1,1,20759.86,76.85,0,06/24/2014 10:15,83.34,80.97,76.90,
06/24/2014 10:30,54.27,1.54,1.50,72.87,0,72.45,55.74,56.00,1,1,19020.39,74.85,0,06/24/2014 10:30,82.14,81.57,77.10,
06/24/2014 10:45,52.50,1.52,1.50,72.66,0,72.49,55.94,56.00,1,1,18986.96,74.22,0,06/24/2014 10:45,81.90,81.07,76.60,
06/24/2014 11:00,54.00,1.43,1.50,72.84,0,72.52,56.25,56.00,1,1,19782.77,75.19,0,06/24/2014 11:00,81.95,81.45,77.00,
06/24/2014 11:15,55.09,1.56,1.50,73.14,0,72.52,55.98,56.00,1,1,18758.27,73.72,0,06/24/2014 11:15,81.57,81.91,77.34,
06/24/2014 11:30,55.65,1.48,1.50,73.53,0,72.63,56.18,56.00,1,1,19306.67,74.14,0,06/24/2014 11:30,80.27,82.88,77.90,
06/24/2014 11:45,52.75,1.43,1.50,73.64,0,72.68,55.97,56.00,1,1,19169.32,74.33,0,06/24/2014 11:45,78.32,83.55,78.00,
06/24/2014 12:00,63.26,1.43,1.50,73.65,0,72.64,56.30,56.00,1,1,20940.04,78.33,0,06/24/2014 12:00,76.71,84.26,78.20,
06/24/2014 12:15,62.50,1.55,1.50,73.37,0,72.66,55.87,56.00,1,1,19656.31,77.54,0,06/24/2014 12:15,77.79,83.56,77.89,
06/24/2014 12:30,59.31,1.45,1.50,73.82,0,72.71,55.91,56.00,1,1,21181.55,78.25,0,06/24/2014 12:30,74.33,84.08,77.40,
06/24/2014 12:45,65.69,1.46,1.50,73.76,0,72.65,56.09,56.00,1,1,21918.94,81.70,0,06/24/2014 12:45,74.42,83.44,76.80,
06/24/2014 13:00,65.33,1.53,1.50,74.08,0,72.63,56.06,56.00,1,1,20595.66,79.13,0,06/24/2014 13:00,74.62,84.05,77.42,
06/24/2014 13:15,61.90,1.54,1.50,74.28,0,72.64,55.74,56.00,1,1,20194.48,77.88,0,06/24/2014 13:15,72.04,84.56,77.20,
06/24/2014 13:30,58.35,1.51,1.50,74.41,0,72.60,55.69,56.00,1,1,20385.26,77.21,0,06/24/2014 13:30,70.83,85.27,77.50,
06/24/2014 13:45,54.34,1.51,1.50,74.38,0,72.57,55.78,56.00,1,1,19900.78,76.83,0,06/24/2014 13:45,66.83,85.57,76.60,
06/24/2014 14:00,50.29,1.52,1.50,74.56,0,72.59,55.82,56.00,1,1,19867.40,76.03,0,06/24/2014 14:00,65.85,85.90,76.53,
06/24/2014 14:15,49.27,1.53,1.50,74.35,0,72.58,55.88,56.00,1,1,19386.17,75.08,0,06/24/2014 14:15,64.46,86.17,76.40,
06/24/2014 14:30,39.74,1.73,1.50,74.34,0,72.60,55.45,56.00,1,1,15211.96,68.51,0,06/24/2014 14:30,65.16,86.14,76.59,
06/24/2014 14:45,40.39,1.54,1.50,74.92,0,72.76,56.06,56.00,1,1,15579.63,66.33,0,06/24/2014 14:45,63.93,87.02,77.00,
06/24/2014 15:00,46.79,1.48,1.50,74.81,0,72.78,56.31,56.00,1,1,17348.96,68.22,0,06/24/2014 15:00,63.16,87.53,77.20,
06/24/2014 15:15,40.60,1.56,1.50,74.83,0,72.75,55.41,56.00,1,1,16088.23,68.31,0,06/24/2014 15:15,62.36,87.56,77.00,
06/24/2014 15:30,42.15,1.50,1.50,74.96,0,72.71,55.98,56.00,1,1,16406.74,68.46,0,06/24/2014 15:30,62.66,87.93,77.40,
06/24/2014 15:45,34.97,1.58,1.50,74.59,0,72.73,55.57,56.00,1,1,14514.54,65.40,0,06/24/2014 15:45,61.47,87.96,77.01,
06/24/2014 16:00,42.71,1.45,1.50,75.15,0,72.74,56.39,56.00,1,1,16358.56,67.28,0,06/24/2014 16:00,61.55,88.24,77.30,
06/24/2014 16:15,39.83,1.54,1.50,75.32,0,72.72,55.85,56.00,1,1,15067.01,66.01,0,06/24/2014 16:15,61.47,89.09,78.00,
06/24/2014 16:30,43.07,1.49,1.50,75.03,0,72.75,55.97,56.00,1,1,15655.22,66.08,0,06/24/2014 16:30,66.97,89.38,80.00,
06/24/2014 16:45,37.28,1.57,1.50,74.18,0,72.72,55.57,56.00,1,1,13823.25,64.12,0,06/24/2014 16:45,68.38,87.64,78.90,
06/24/2014 17:00,42.62,1.45,1.50,74.02,0,72.69,56.31,56.00,1,1,15619.79,65.74,0,06/24/2014 17:00,71.25,86.37,78.60,
06/24/2014 17:15,41.99,1.57,1.50,74.03,0,72.69,55.88,56.00,1,1,13794.20,63.39,0,06/24/2014 17:15,68.98,88.28,79.66,
06/24/2014 17:30,43.55,1.39,1.50,74.09,0,72.61,56.40,56.00,1,1,16662.82,65.78,0,06/24/2014 17:30,71.16,86.31,78.58,
06/24/2014 17:45,33.79,1.57,1.50,73.76,0,72.57,55.80,56.00,1,1,12708.06,60.63,0,06/24/2014 17:45,73.34,85.06,78.00,
06/24/2014 18:00,39.90,1.50,1.50,72.62,0,72.67,56.48,56.00,1,1,13218.65,60.02,0,06/24/2014 18:00,82.34,83.30,78.90,
06/24/2014 18:15,0,0,1.50,71.93,0,72.90,66.95,56.00,0,0,0,0,0,06/24/2014 18:15,83.75,80.43,76.50,
06/24/2014 18:30,0,0,1.50,71.69,0,74.31,67.30,56.00,0,0,0,0,0,06/24/2014 18:30,83.81,77.70,73.90,
06/24/2014 18:45,0,0,1.50,71.91,0,74.97,67.63,56.00,0,0,0,0,0,06/24/2014 18:45,84.97,77.33,73.80,
06/24/2014 19:00,0,0,1.50,72.01,0,75.33,67.92,56.00,0,0,0,0,0,06/24/2014 19:00,84.65,78.10,74.40,
06/24/2014 19:15,0,0,1.50,72.46,0,75.51,68.17,56.00,0,0,0,0,0,06/24/2014 19:15,83.66,77.25,73.40,
06/24/2014 19:30,0,0,1.50,72.56,0,75.52,68.42,56.00,0,0,0,0,0,06/24/2014 19:30,84.16,76.75,73.10,
06/24/2014 19:45,0,0,1.50,72.85,0,75.54,68.54,56.00,0,0,0,0,0,06/24/2014 19:45,84.12,77.01,73.30,
06/24/2014 20:00,0,0,1.50,73.05,0,75.54,68.75,56.00,0,0,0,0,0,06/24/2014 20:00,84.15,76.65,73.00,
06/24/2014 20:15,0,0,1.50,73.17,0,75.53,68.89,56.00,0,0,0,0,0,06/24/2014 20:15,85.02,76.15,72.70,
06/24/2014 20:30,0,0,1.50,73.26,0,75.49,69.08,56.00,0,0,0,0,0,06/24/2014 20:30,85.60,75.84,72.54,
06/24/2014 20:45,0,0,1.50,73.16,0,75.49,69.23,56.00,0,0,0,0,0,06/24/2014 20:45,85.90,75.66,72.40,
06/24/2014 21:00,0,0,1.50,73.19,0,75.49,69.39,56.00,0,0,0,0,0,06/24/2014 21:00,86.30,75.73,72.60,
06/24/2014 21:15,0,0,1.50,71.81,0,75.33,70.02,56.00,0,0,0,0,0,06/24/2014 21:15,86.31,75.78,72.60,
06/24/2014 21:30,0,0,1.50,71.30,0,75.31,70.17,56.00,0,0,0,0,0,06/24/2014 21:30,86.52,75.79,72.70,
06/24/2014 21:45,0,0,1.50,71.04,0,75.33,70.24,56.00,0,0,0,0,0,06/24/2014 21:45,86.30,75.70,72.60,
06/24/2014 22:00,0,0,1.50,70.90,0,75.22,70.29,56.00,0,0,0,0,0,06/24/2014 22:00,86.64,75.41,72.40,
06/24/2014 22:15,0,0,1.50,70.77,0,75.22,70.36,56.00,0,0,0,0,0,06/24/2014 22:15,86.80,75.30,72.31,
06/24/2014 22:30,0,0,1.50,70.69,0,75.22,70.52,56.00,0,0,0,0,0,06/24/2014 22:30,86.69,75.04,72.00,
06/24/2014 22:45,0,0,1.50,70.66,0,75.30,70.72,56.00,0,0,0,0,0,06/24/2014 22:45,87.02,74.73,71.80,
06/24/2014 23:00,0,0,1.50,70.57,0,75.29,70.90,56.00,0,0,0,0,0,06/24/2014 23:00,86.97,74.71,71.80,
06/24/2014 23:15,0,0,1.50,70.60,0,75.33,71.03,56.00,0,0,0,0,0,06/24/2014 23:15,87.23,74.82,72.00,
06/24/2014 23:30,0,0,1.50,70.64,0,75.43,71.14,56.00,0,0,0,0,0,06/24/2014 23:30,87.45,74.68,71.81,
06/24/2014 23:45,0,0,1.50,70.65,0,75.51,71.24,56.00,0,0,0,0,0,06/24/2014 23:45,87.51,74.68,71.87,
06/25/2014 00:00,0,0,1.50,70.65,0,75.51,71.35,56.00,0,0,0,0,0,06/25/2014 00:00,87.44,74.63,71.80,
06/25/2014 00:15,0,0,1.50,70.65,0,75.47,71.46,56.00,0,0,0,0,0,06/25/2014 00:15,87.45,74.50,71.70,
06/25/2014 00:30,0,0,1.50,70.68,0,75.50,71.48,56.00,0,0,0,0,0,06/25/2014 00:30,87.52,74.13,71.38,
06/25/2014 00:45,0,0,1.50,70.72,0,75.53,71.51,56.00,0,0,0,0,0,06/25/2014 00:45,87.89,73.90,71.22,
06/25/2014 01:00,0,0,1.50,70.81,0,75.57,71.58,56.00,0,0,0,0,0,06/25/2014 01:00,87.92,73.60,70.90,
06/25/2014 01:15,0,0,1.50,70.84,0,75.55,71.68,56.00,0,0,0,0,0,06/25/2014 01:15,87.94,73.29,70.60,
06/25/2014 01:30,0,0,1.50,70.88,0,75.53,71.72,56.00,0,0,0,0,0,06/25/2014 01:30,87.90,72.98,70.30,
06/25/2014 01:45,0,0,1.50,70.95,0,75.54,71.78,56.00,0,0,0,0,0,06/25/2014 01:45,88.04,72.70,70.10,
06/25/2014 02:00,0,0,1.50,70.99,0,75.56,71.76,56.00,0,0,0,0,0,06/25/2014 02:00,88.14,72.46,69.90,
06/25/2014 02:15,0,0,1.50,71.11,0,75.56,71.65,56.00,0,0,0,0,0,06/25/2014 02:15,88.31,72.36,69.80,
06/25/2014 02:30,0,0,1.50,71.19,0,75.57,71.65,56.00,0,0,0,0,0,06/25/2014 02:30,88.24,72.24,69.70,
06/25/2014 02:45,0,0,1.50,71.16,0,75.56,71.78,56.00,0,0,0,0,0,06/25/2014 02:45,88.20,72.05,69.50,
06/25/2014 03:00,0,0,1.50,71.22,0,75.58,71.70,56.00,0,0,0,0,0,06/25/2014 03:00,88.31,71.92,69.40,
06/25/2014 03:15,0,0,1.50,71.20,0,75.59,71.77,56.00,0,0,0,0,0,06/25/2014 03:15,88.69,72.02,69.60,
06/25/2014 03:30,0,0,1.50,71.22,0,75.60,71.73,56.00,0,0,0,0,0,06/25/2014 03:30,88.69,71.98,69.50,
06/25/2014 03:45,0,0,1.50,71.25,0,75.60,71.72,56.00,0,0,0,0,0,06/25/2014 03:45,88.59,71.78,69.30,
06/25/2014 04:00,0,0,1.50,71.24,0,75.60,71.75,56.00,0,0,0,0,0,06/25/2014 04:00,88.54,71.57,69.10,
